PUF_ID,sample,fed_poverty,fwb_score,fwb1_handle_expense,fwb2_secure_future,fwb3_things_i_want,fwb4_enjoy_life,fwb5_just_getting_by,fwb6_worried_savings,fwb2_1_gift_strain,fwb2_2_money_left,fwb2_3_behind_finances,fwb2_4_control_life,fin_skill_score,housing_own_rent,house_cost_range,savings_range,have_account,have_health_ins,have_retire_acct,have_pension,payday_loan,pawn_car_title_loan,check_cashing,disrespect_fin_services,hardship_food_worried,hardship_food_ran_out,hardship_housing,hardship_healthcare,hardship_medicine,hardship_utilities,rejected_credit,could_access_2000,shock_lost_job,shock_foreclosure,health,age_category,generation,education,ethnicity,gender,household_size,household_income,marital_status,MSA_status,final_weight
10325,Age 62+ oversample,200%+ FPL,63,Very well,Somewhat,Somewhat,Very well,Very little,Very well,Never,Always,Never,Sometimes,56,I rent,"$1,500-1,999","$75,000 or more",Yes,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Fair,62-69,Boomer,Some college/Associate,"White, Non-Hispanic",Male,2,"$100,000 to $149,999",Married,Metro,0.574464263
11336,General population,200%+ FPL,55,Very little,Very little,Somewhat,Somewhat,Somewhat,Somewhat,Rarely,Sometimes,Rarely,Rarely,43,I rent,$750-999,$100-999,Yes,Yes,No,No,No,No,No,Rarely,Never,Sometimes,Never,Sometimes,Never,Never,No,"I could probably come up with $2,000",Yes,No,Good,35-44,Gen X,Some college/Associate,"White, Non-Hispanic",Male,5+,"$75,000 to $99,999",Married,Non-Metro,0.720619392
10326,General population,200%+ FPL,63,Very well,Somewhat,Very little,Somewhat,Somewhat,Somewhat,Never,Often,Never,Rarely,45,I own my home,$750-999,"$20,000-74,999",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,55-61,Boomer,High school degree/GED,"White, Non-Hispanic",Male,2,"$100,000 to $149,999",Living with partner,Non-Metro,1.176568295
10526,Age 62+ oversample,200%+ FPL,52,Very little,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Rarely,Rarely,Sometimes,Sometimes,35,I own my home,"$1,000-1,499",$100-999,Yes,Yes,Yes,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,Yes,"I am certain I could not come up with $2,000",No,No,Good,62-69,Boomer,Some college/Associate,"White, Non-Hispanic",Female,1,"$50,000 to $59,999",Divorced/Separated,Metro,0.467155268
11061,General population,<100% FPL,85,Completely,Completely,Not at all,Very well,Not at all,Very little,Never,Always,Never,Never,58,I own my home,Less than $300,"$75,000 or more",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Fair,62-69,Boomer,Some college/Associate,"White, Non-Hispanic",Male,1,"Less than $20,000",Divorced/Separated,Metro,0.951302429
10886,General population,200%+ FPL,73,Very well,Completely,Very little,Very well,Not at all,Not at all,Never,Often,Never,Sometimes,61,I own my home,$500-749,"$5,000-19,999",Yes,Yes,Yes,Yes,No,No,No,Sometimes,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,75+,Pre-Boomer,Bachelors degree,"White, Non-Hispanic",Male,2,"$100,000 to $149,999",Married,Metro,0.40340673
12080,General population,<100% FPL,56,Very little,Very little,Very little,Very little,Very little,Very little,Rarely,Sometimes,Sometimes,Sometimes,44,I rent,$300-499,0,Yes,No,No,No,No,No,Yes,Rarely,Never,Never,Never,Never,Never,Never,Yes,"I am certain I could not come up with $2,000",No,No,Good,62-69,Boomer,High school degree/GED,"Black, Non-Hispanic",Female,2,"Less than $20,000",Divorced/Separated,Metro,0.962664368
9405,General population,200%+ FPL,52,Very little,Somewhat,Somewhat,Very little,Somewhat,Very little,Rarely,Sometimes,Sometimes,Sometimes,45,I own my home,"$2,000 or more","$5,000-19,999",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I could probably come up with $2,000",No,No,Very good,45-54,Gen X,Some college/Associate,"Black, Non-Hispanic",Male,4,"$100,000 to $149,999",Married,Metro,0.939904485
11910,Age 62+ oversample,200%+ FPL,69,Somewhat,Very well,Not at all,Very well,Not at all,Very little,Rarely,Often,Never,Rarely,71,I own my home,Refused,Prefer not to say,Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,70-74,Pre-Boomer,Bachelors degree,"Other, Non-Hispanic",Female,3,"$75,000 to $99,999",Married,Metro,0.733871859
8922,Age 62+ oversample,100%-199% FPL,55,Somewhat,Somewhat,Very little,Somewhat,Somewhat,Somewhat,Sometimes,Rarely,Never,Sometimes,38,I own my home,$500-749,"$5,000-19,999",Yes,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,70-74,Pre-Boomer,Bachelors degree,"White, Non-Hispanic",Female,1,"$20,000 to $29,999",Widowed,Metro,1.019486251
9671,Age 62+ oversample,200%+ FPL,67,Completely,Very well,Very little,Very well,Very well,Somewhat,Never,Always,Never,Rarely,53,I own my home,Less than $300,"$75,000 or more",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,75+,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic",Male,2,"$75,000 to $99,999",Married,Metro,0.208434915
12557,General population,<100% FPL,41,Not at all,Very little,Very well,Somewhat,Somewhat,Somewhat,Often,Rarely,Sometimes,Often,39,I own my home,Prefer not to say,0,Yes,Yes,No,No,Yes,No,No,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Refused,"I could probably not come up with $2,000",Yes,No,Poor,45-54,Boomer,Less than high school,"White, Non-Hispanic",Female,3,"Less than $20,000",Divorced/Separated,Metro,0.917188923
12081,General population,200%+ FPL,66,Completely,Completely,Not at all,Completely,Not at all,Not at all,Rarely,Often,Rarely,Sometimes,82,I own my home,"$1,000-1,499","$20,000-74,999",Yes,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,35-44,Gen X,Graduate/professional degree,"White, Non-Hispanic",Male,5+,"$100,000 to $149,999",Married,Metro,0.526242968
10105,General population,200%+ FPL,63,Very well,Very well,Very little,Very well,Not at all,Very little,Rarely,Often,Never,Sometimes,54,I own my home,"$1,000-1,499","$75,000 or more",Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could not come up with $2,000",No,No,Very good,55-61,Boomer,Bachelors degree,"White, Non-Hispanic",Male,1,"$75,000 to $99,999",Never married,Metro,0.789853902
8497,General population,200%+ FPL,43,Somewhat,Somewhat,Completely,Somewhat,Completely,Very well,Rarely,Sometimes,Sometimes,Sometimes,35,I own my home,$500-749,"$1,000-4,999",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I could probably not come up with $2,000",No,No,Excellent,25-34,Millennial,High school degree/GED,"White, Non-Hispanic",Male,2,"$50,000 to $59,999",Married,Non-Metro,2.391240603
10327,General population,100%-199% FPL,51,Very little,Very well,Very well,Very well,Somewhat,Completely,Sometimes,Always,Never,Rarely,58,I do not currently own or rent,Less than $300,$1-99,Yes,Yes,No,No,No,No,No,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,No,"I could probably not come up with $2,000",No,No,Good,18-24,Millennial,High school degree/GED,"White, Non-Hispanic",Male,5+,"$50,000 to $59,999",Never married,Metro,2.8749115
13460,General population,<100% FPL,30,Not at all,Not at all,Completely,Very little,Completely,Completely,Always,Rarely,Rarely,Often,55,I own my home,$500-749,$1-99,Yes,No,No,No,No,No,No,Rarely,Often,Often,Never,Never,Sometimes,Never,No,"I am certain I could not come up with $2,000",No,No,Good,45-54,Gen X,High school degree/GED,"White, Non-Hispanic",Female,3,"Less than $20,000",Married,Metro,0.811957222
11911,Age 62+ oversample,200%+ FPL,69,Very well,Very well,Very little,Very well,Somewhat,Very little,Never,Always,Never,Rarely,61,I own my home,Less than $300,"$5,000-19,999",No,Yes,No,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Fair,62-69,Boomer,Some college/Associate,"White, Non-Hispanic",Male,3,"$60,000 to $74,999",Married,Metro,0.474631666
12290,Age 62+ oversample,200%+ FPL,62,Very well,Very well,Somewhat,Somewhat,Very little,Very little,Rarely,Often,Never,Sometimes,44,I own my home,Less than $300,"$20,000-74,999",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Fair,75+,Pre-Boomer,Bachelors degree,"White, Non-Hispanic",Male,2,"$60,000 to $74,999",Married,Metro,0.51332767
12968,General population,100%-199% FPL,77,Completely,Completely,Not at all,Completely,Very little,Very little,Never,Always,Never,Rarely,65,I own my home,Less than $300,Prefer not to say,Yes,Yes,No,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,75+,Pre-Boomer,High school degree/GED,Hispanic,Male,3,"$30,000 to $39,999",Married,Metro,0.642271029
13491,General population,200%+ FPL,66,Completely,Somewhat,Not at all,Somewhat,Completely,Somewhat,Never,Always,Never,Sometimes,38,I own my home,Less than $300,"$75,000 or more",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,75+,Pre-Boomer,Less than high school,"White, Non-Hispanic",Female,1,"$60,000 to $74,999",Widowed,Metro,1.289654189
11337,General population,<100% FPL,58,Somewhat,Somewhat,Very little,Somewhat,Somewhat,Very little,Rarely,Often,Rarely,Sometimes,49,I rent,$300-499,"$5,000-19,999",Yes,No,Yes,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I could probably come up with $2,000",No,No,Very good,62-69,Boomer,Some college/Associate,"Other, Non-Hispanic",Female,1,"Less than $20,000",Widowed,Metro,0.985592114
10328,General population,200%+ FPL,53,Somewhat,Somewhat,Very little,Somewhat,Somewhat,Somewhat,Sometimes,Never,Never,Sometimes,44,I own my home,$500-749,$1-99,Yes,Yes,Yes,No,No,No,No,Rarely,Sometimes,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Excellent,35-44,Gen X,High school degree/GED,"White, Non-Hispanic",Male,4,"$50,000 to $59,999",Married,Metro,1.315419184
9672,General population,200%+ FPL,66,Completely,Completely,Completely,Completely,Completely,Completely,Never,Always,Never,Never,62,I own my home,Prefer not to say,"$20,000-74,999",Yes,No,Yes,Yes,No,No,Yes,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,62-69,Boomer,Some college/Associate,"White, Non-Hispanic",Male,3,"$100,000 to $149,999",Married,Metro,0.574464263
12954,General population,<100% FPL,40,Very little,Not at all,Completely,Not at all,Somewhat,Completely,Sometimes,Sometimes,Sometimes,Often,36,I rent,$500-749,$100-999,Yes,No,No,No,No,No,No,Rarely,Sometimes,Sometimes,Never,Never,Never,Sometimes,Refused,"I could probably not come up with $2,000",No,No,Good,45-54,Boomer,High school degree/GED,"Black, Non-Hispanic",Female,4,"$20,000 to $29,999",Never married,Metro,0.952164767
11912,Age 62+ oversample,200%+ FPL,48,Somewhat,Somewhat,Very well,Somewhat,Somewhat,Completely,Often,Often,Never,Sometimes,54,I own my home,$500-749,"$20,000-74,999",Yes,Yes,No,Yes,No,No,No,Rarely,Never,Never,Never,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Excellent,75+,Pre-Boomer,Some college/Associate,"White, Non-Hispanic",Female,1,"$40,000 to $49,999",Widowed,Metro,0.672896592
12745,General population,200%+ FPL,65,Somewhat,Very well,Very little,Somewhat,Somewhat,Not at all,Never,Always,Never,Sometimes,46,I own my home,"$2,000 or more",Prefer not to say,Yes,Yes,Yes,Yes,No,No,No,Often,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,55-61,Boomer,Graduate/professional degree,"Black, Non-Hispanic",Female,2,"$150,000 or more",Married,Metro,0.765931279
8923,General population,200%+ FPL,67,Very well,Very well,Very little,Very well,Not at all,Somewhat,Never,Often,Never,Rarely,43,I own my home,"$1,500-1,999","$20,000-74,999",Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,25-34,Millennial,Bachelors degree,"White, Non-Hispanic",Female,2,"$100,000 to $149,999",Married,Metro,1.189333543
13765,General population,<100% FPL,42,Very little,Somewhat,Somewhat,Somewhat,Completely,Very little,Never,Rarely,Always,Always,34,I do not currently own or rent,$750-999,0,No,Yes,No,No,No,No,No,Often,Often,Often,Never,Sometimes,Often,Often,Yes,"I am certain I could not come up with $2,000",Yes,Yes,Good,25-34,Millennial,Less than high school,"White, Non-Hispanic",Female,4,"Less than $20,000",Married,Metro,0.994369755
12921,General population,200%+ FPL,62,Very little,Very little,Very little,Somewhat,Somewhat,Somewhat,Never,Sometimes,Never,Rarely,63,I own my home,Less than $300,"$5,000-19,999",Yes,Yes,Yes,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,75+,Pre-Boomer,High school degree/GED,"Black, Non-Hispanic",Female,1,"$30,000 to $39,999",Divorced/Separated,Metro,0.973995435
8692,General population,200%+ FPL,66,Very well,Somewhat,Somewhat,Somewhat,Very little,Somewhat,Never,Always,Never,Never,79,I own my home,Less than $300,"$20,000-74,999",Yes,No,No,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Refused,35-44,Gen X,High school degree/GED,"White, Non-Hispanic",Male,2,"$60,000 to $74,999",Married,Non-Metro,1.638231388
8693,General population,200%+ FPL,61,Very well,Somewhat,Very little,Very well,Very well,Very little,Rarely,Always,Rarely,Rarely,48,I own my home,Prefer not to say,"$75,000 or more",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,62-69,Boomer,Graduate/professional degree,"White, Non-Hispanic",Male,2,"$100,000 to $149,999",Married,Metro,0.428443647
12775,General population,200%+ FPL,50,Somewhat,Very little,Somewhat,Somewhat,Very well,Somewhat,Rarely,Sometimes,Rarely,Often,50,I own my home,Prefer not to say,Prefer not to say,Yes,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,45-54,Gen X,Some college/Associate,"White, Non-Hispanic",Male,4,"$75,000 to $99,999",Married,Metro,0.794645495
9406,General population,100%-199% FPL,41,Not at all,Not at all,Somewhat,Very little,Completely,Completely,Sometimes,Never,Sometimes,Sometimes,42,I rent,"$1,000-1,499",0,Yes,Yes,No,No,No,No,No,Never,Sometimes,Sometimes,Never,Never,Sometimes,Never,Refused,I dont know,No,No,Poor,25-34,Millennial,Some college/Associate,Hispanic,Male,3,"$30,000 to $39,999",Married,Metro,1.333098158
8924,General population,200%+ FPL,53,Somewhat,Very well,Very little,Somewhat,Somewhat,Somewhat,Rarely,Sometimes,Sometimes,Sometimes,36,I own my home,"$1,000-1,499","$20,000-74,999",Yes,Yes,Yes,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,45-54,Boomer,Bachelors degree,"White, Non-Hispanic",Male,4,"$100,000 to $149,999",Married,Metro,0.596706927
11816,Age 62+ oversample,200%+ FPL,63,Very little,Somewhat,Not at all,Somewhat,Not at all,Very little,Rarely,Sometimes,Sometimes,Rarely,47,I rent,$500-749,$100-999,Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Sometimes,Never,Never,No,"I could probably come up with $2,000",No,No,Good,62-69,Boomer,High school degree/GED,"Black, Non-Hispanic",Female,2,"$75,000 to $99,999",Married,Metro,0.51900068
10723,General population,200%+ FPL,60,Very well,Very well,Somewhat,Very well,Very well,Somewhat,Rarely,Often,Never,Rarely,49,I own my home,Prefer not to say,"$5,000-19,999",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,75+,Pre-Boomer,High school degree/GED,"White, Non-Hispanic",Female,1,"$60,000 to $74,999",Widowed,Metro,0.616246171
10329,General population,200%+ FPL,95,Completely,Completely,Not at all,Completely,Not at all,Not at all,Never,Always,Never,Never,55,I own my home,"$1,000-1,499","$20,000-74,999",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,75+,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic",Male,1,"$150,000 or more",Widowed,Metro,0.307781199
9159,General population,200%+ FPL,47,Very little,Very little,Very well,Very little,Very well,Somewhat,Sometimes,Sometimes,Rarely,Sometimes,48,I rent,$500-749,"$1,000-4,999",Yes,Yes,No,No,No,No,No,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,No,"I could probably come up with $2,000",No,No,Very good,25-34,Millennial,Some college/Associate,"White, Non-Hispanic",Male,4,"$60,000 to $74,999",Never married,Metro,1.094352063
12632,General population,200%+ FPL,69,Somewhat,Very well,Not at all,Very well,Not at all,Very little,Rarely,Often,Never,Rarely,55,I own my home,Refused,Prefer not to say,Yes,Yes,Yes,Yes,No,No,Yes,Sometimes,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Fair,75+,Pre-Boomer,High school degree/GED,"White, Non-Hispanic",Female,2,"$40,000 to $49,999",Married,Non-Metro,0.645241953
13348,General population,200%+ FPL,63,Very well,Very well,Not at all,Very well,Very little,Somewhat,Rarely,Sometimes,Rarely,Rarely,49,I own my home,Less than $300,"$75,000 or more",Yes,Yes,Yes,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,62-69,Boomer,Bachelors degree,"White, Non-Hispanic",Female,2,"$60,000 to $74,999",Married,Metro,0.645928225
9161,General population,200%+ FPL,59,Somewhat,Somewhat,Very little,Somewhat,Very little,Somewhat,Rarely,Often,Never,Sometimes,55,I own my home,$300-499,"$20,000-74,999",Yes,No,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,55-61,Boomer,High school degree/GED,"White, Non-Hispanic",Male,1,"$40,000 to $49,999",Never married,Metro,1.187399329
10724,General population,200%+ FPL,67,Completely,Somewhat,Very little,Somewhat,Not at all,Very little,Rarely,Always,Never,Rarely,55,I own my home,$300-499,"$20,000-74,999",Yes,No,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,62-69,Boomer,High school degree/GED,"White, Non-Hispanic",Female,2,"$30,000 to $39,999",Married,Non-Metro,0.704771207
10725,Age 62+ oversample,200%+ FPL,74,Very well,Very well,Not at all,Very well,Not at all,Very little,Rarely,Always,Never,Never,56,I own my home,Prefer not to say,"$1,000-4,999",Yes,Yes,No,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Fair,75+,Pre-Boomer,Some college/Associate,"White, Non-Hispanic",Male,1,"$30,000 to $39,999",Widowed,Non-Metro,0.475006806
10726,Age 62+ oversample,200%+ FPL,85,Completely,Completely,Not at all,Completely,Completely,Not at all,Never,Always,Never,Never,77,I own my home,"$1,000-1,499","$75,000 or more",Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Excellent,62-69,Boomer,Graduate/professional degree,"White, Non-Hispanic",Male,2,"$150,000 or more",Married,Metro,0.447015942
