PUF_ID,fwb2_2_money_left,savings_range,have_account,have_health_ins,payday_loan,pawn_car_title_loan,disrespect_fin_services,hardship_food_ran_out,hardship_housing,rejected_credit,could_access_2000,health,generation,education,ethnicity,household_income,final_weight
13884,Rarely,I dont know,Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could not come up with $2,000",Very good,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","$30,000 to $39,999",0.745464253
7515,Sometimes,I dont know,No,Yes,No,No,Rarely,Never,Never,No,I dont know,Fair,Millennial,Some college/Associate,"White, Non-Hispanic","$40,000 to $49,999",1.045180517
11463,Always,"$75,000 or more",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Some college/Associate,"White, Non-Hispanic","$100,000 to $149,999",0.566761135
13365,Sometimes,Prefer not to say,Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Millennial,Bachelors degree,"Other, Non-Hispanic","$150,000 or more",3.279533456
8886,Never,$100-999,Yes,Yes,No,No,Rarely,Sometimes,Never,No,"I am certain I could not come up with $2,000",Very good,Millennial,Bachelors degree,"Other, Non-Hispanic","$30,000 to $39,999",0.67037663
12070,Often,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Millennial,Some college/Associate,Hispanic,"$75,000 to $99,999",1.337967165
9370,Often,Prefer not to say,Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Bachelors degree,"White, Non-Hispanic","$100,000 to $149,999",1.297900526
10297,Rarely,0,No,No,No,No,Never,Often,Often,Yes,"I am certain I could not come up with $2,000",Poor,Boomer,Less than high school,"White, Non-Hispanic","Less than $20,000",1.340518278
10073,Often,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Bachelors degree,"White, Non-Hispanic","$50,000 to $59,999",1.530847721
9124,Often,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic","$75,000 to $99,999",0.208434915
7824,Always,"$1,000-4,999",Yes,No,No,No,Never,Never,Never,No,I dont know,Very good,Gen X,Some college/Associate,"White, Non-Hispanic","$50,000 to $59,999",0.844341715
11595,Sometimes,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","$50,000 to $59,999",0.581735432
10074,Often,Prefer not to say,Yes,Yes,No,No,Never,Never,Never,Refused,"I am certain I could come up with the full $2,000",Good,Boomer,High school degree/GED,"White, Non-Hispanic","$100,000 to $149,999",0.923691854
12279,Sometimes,$100-999,Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could not come up with $2,000",Fair,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","$20,000 to $29,999",0.683611692
8089,Always,"$75,000 or more",Yes,No,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,High school degree/GED,"White, Non-Hispanic","$75,000 to $99,999",1.436127822
12890,Often,Prefer not to say,Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,Bachelors degree,"White, Non-Hispanic","$40,000 to $49,999",0.84653282
12823,Rarely,$1-99,Yes,No,No,No,Never,Never,Never,No,"I am certain I could not come up with $2,000",Very good,Millennial,Some college/Associate,Hispanic,"$60,000 to $74,999",1.450062466
9371,Rarely,Prefer not to say,No,Yes,No,No,Rarely,Often,Never,No,I dont know,Good,Boomer,High school degree/GED,"White, Non-Hispanic","$30,000 to $39,999",1.12275266
7516,Often,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Bachelors degree,"White, Non-Hispanic","$100,000 to $149,999",1.297900526
8468,Rarely,$1-99,Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,Bachelors degree,"White, Non-Hispanic","$30,000 to $39,999",0.776107896
13622,Always,"$1,000-4,999",No,No,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,High school degree/GED,"White, Non-Hispanic","$100,000 to $149,999",1.410871002
10075,Always,"$20,000-74,999",Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Boomer,High school degree/GED,Hispanic,"$150,000 or more",0.755199258
11315,Often,"$20,000-74,999",Yes,No,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Some college/Associate,"White, Non-Hispanic","$100,000 to $149,999",0.847496027
8887,Always,"$75,000 or more",Yes,No,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.290546654
10504,Never,0,No,No,No,No,Sometimes,Often,Sometimes,No,"I am certain I could not come up with $2,000",Good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$30,000 to $39,999",0.836513588
8888,Often,Prefer not to say,Yes,Yes,No,No,Never,Never,Never,Refused,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","$60,000 to $74,999",0.763245204
10864,Sometimes,Prefer not to say,Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","$20,000 to $29,999",1.228606532
13115,Never,$1-99,No,Yes,No,No,Rarely,Often,Never,No,"I am certain I could not come up with $2,000",Poor,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","$30,000 to $39,999",0.546279002
12801,Rarely,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Boomer,Some college/Associate,"White, Non-Hispanic","$40,000 to $49,999",0.597089469
12219,Sometimes,"$5,000-19,999",Yes,Yes,No,No,Sometimes,Never,Never,No,"I could probably come up with $2,000",Good,Boomer,Some college/Associate,"White, Non-Hispanic","$50,000 to $59,999",0.518039919
8469,Sometimes,$100-999,Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Gen X,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",1.138057491
9862,Sometimes,$100-999,Yes,Yes,No,No,Rarely,Never,Sometimes,Yes,"I could probably come up with $2,000",Good,Millennial,Some college/Associate,"White, Non-Hispanic","$40,000 to $49,999",0.675816243
12335,Always,"$5,000-19,999",No,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Pre-Boomer,Less than high school,"White, Non-Hispanic","$30,000 to $39,999",1.597487483
9125,Sometimes,"$20,000-74,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Millennial,Bachelors degree,"White, Non-Hispanic","$75,000 to $99,999",0.914842176
8470,Sometimes,Prefer not to say,Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Gen X,Some college/Associate,"White, Non-Hispanic","$60,000 to $74,999",1.261929094
10076,Sometimes,$100-999,Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Good,Millennial,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",1.137233965
10692,Rarely,Prefer not to say,Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,High school degree/GED,"White, Non-Hispanic","$60,000 to $74,999",1.327560712
12138,Often,"$1,000-4,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Bachelors degree,Hispanic,"$100,000 to $149,999",0.482758137
7518,Often,0,Yes,Yes,No,No,Sometimes,Never,Never,Yes,"I am certain I could come up with the full $2,000",Very good,Gen X,High school degree/GED,"White, Non-Hispanic","$75,000 to $99,999",1.219815163
8667,Rarely,0,Yes,No,No,No,Sometimes,Never,Never,No,"I am certain I could not come up with $2,000",Very good,Gen X,Some college/Associate,Hispanic,"Less than $20,000",0.740235742
11316,Rarely,"$1,000-4,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Good,Boomer,Bachelors degree,"White, Non-Hispanic","$30,000 to $39,999",0.771035484
11988,Never,$100-999,No,No,No,No,Rarely,Often,Often,No,"I am certain I could not come up with $2,000",Fair,Gen X,Some college/Associate,"Other, Non-Hispanic","Less than $20,000",1.739805886
12459,Always,Prefer not to say,Yes,No,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Pre-Boomer,Some college/Associate,"White, Non-Hispanic","$75,000 to $99,999",0.398072954
9863,Often,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Some college/Associate,Hispanic,"$100,000 to $149,999",0.448201255
13407,Rarely,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Millennial,High school degree/GED,"White, Non-Hispanic","Less than $20,000",1.196228355
12802,Sometimes,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I could probably come up with $2,000",Very good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$20,000 to $29,999",0.557678008
9625,Sometimes,"$75,000 or more",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Bachelors degree,"White, Non-Hispanic","$100,000 to $149,999",1.840624058
13094,Never,"$1,000-4,999",No,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Bachelors degree,"White, Non-Hispanic","$150,000 or more",0.815617649
13664,Always,"$75,000 or more",No,No,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Boomer,Some college/Associate,"White, Non-Hispanic","$60,000 to $74,999",0.467732195
11317,Sometimes,$100-999,Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Millennial,Bachelors degree,"Black, Non-Hispanic","$60,000 to $74,999",0.961906817
10505,Sometimes,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Good,Boomer,Some college/Associate,"White, Non-Hispanic","$150,000 or more",0.68852854
8889,Always,"$20,000-74,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,High school degree/GED,"White, Non-Hispanic","$150,000 or more",1.412740474
7952,Rarely,$100-999,Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Boomer,Bachelors degree,"White, Non-Hispanic","$100,000 to $149,999",1.477801062
13544,Rarely,$1-99,No,No,No,No,Never,Often,Often,No,"I am certain I could not come up with $2,000",Fair,Millennial,High school degree/GED,"White, Non-Hispanic","$30,000 to $39,999",2.135423723
11191,Sometimes,"$20,000-74,999",Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Pre-Boomer,Graduate/professional degree,"Black, Non-Hispanic","$150,000 or more",0.395461081
12139,Often,"$5,000-19,999",Yes,Yes,No,No,Sometimes,Sometimes,Sometimes,No,"I could probably come up with $2,000",Very good,Boomer,Some college/Associate,"Black, Non-Hispanic","$40,000 to $49,999",0.62967736
9126,Sometimes,"$1,000-4,999",Yes,No,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Boomer,High school degree/GED,"White, Non-Hispanic","$30,000 to $39,999",1.23146278
7520,Never,$1-99,Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Gen X,Graduate/professional degree,"White, Non-Hispanic","$75,000 to $99,999",0.469347786
12665,Rarely,Prefer not to say,Yes,No,No,No,Often,Sometimes,Never,No,"I could probably come up with $2,000",Good,Gen X,High school degree/GED,"White, Non-Hispanic","Less than $20,000",0.94243185
7356,Often,"$5,000-19,999",Yes,No,No,No,Rarely,Sometimes,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,Some college/Associate,"White, Non-Hispanic","$40,000 to $49,999",0.728748945
11801,Never,$1-99,Yes,No,No,No,Never,Never,Never,Yes,"I am certain I could not come up with $2,000",Fair,Gen X,Less than high school,"Black, Non-Hispanic","Less than $20,000",1.609758191
11037,Often,Prefer not to say,Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Good,Pre-Boomer,Some college/Associate,"White, Non-Hispanic","$50,000 to $59,999",0.556347816
10865,Sometimes,"$20,000-74,999",Yes,Yes,No,No,Rarely,Never,Never,Yes,"I am certain I could come up with the full $2,000",Excellent,Boomer,Bachelors degree,"White, Non-Hispanic","$50,000 to $59,999",0.533833103
9626,Sometimes,$100-999,Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Millennial,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",0.474781011
10866,Sometimes,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Very good,Millennial,Some college/Associate,"White, Non-Hispanic","$60,000 to $74,999",0.93791212
12891,Sometimes,"$1,000-4,999",No,No,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Boomer,Some college/Associate,"White, Non-Hispanic","$100,000 to $149,999",0.606069034
12336,Always,I dont know,Yes,Yes,No,No,Rarely,Never,Never,Yes,"I am certain I could come up with the full $2,000",Excellent,Boomer,Bachelors degree,"White, Non-Hispanic","$150,000 or more",0.721776283
13867,Always,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,Some college/Associate,"White, Non-Hispanic","Less than $20,000",0.8885021
12737,Sometimes,Prefer not to say,Yes,No,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Graduate/professional degree,"White, Non-Hispanic","$60,000 to $74,999",1.150679201
10693,Always,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Boomer,High school degree/GED,"White, Non-Hispanic","$30,000 to $39,999",0.911002953
11700,Often,Prefer not to say,Yes,No,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Pre-Boomer,Less than high school,"White, Non-Hispanic","$30,000 to $39,999",1.65444341
13647,Rarely,0,No,No,No,No,Sometimes,Sometimes,Never,No,I dont know,Very good,Gen X,Some college/Associate,Hispanic,"$40,000 to $49,999",0.809197945
10077,Often,I dont know,No,Yes,No,No,Never,Never,Never,No,"I could probably come up with $2,000",Good,Boomer,High school degree/GED,"White, Non-Hispanic","$60,000 to $74,999",0.541605881
14349,Never,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Pre-Boomer,Less than high school,"White, Non-Hispanic","$30,000 to $39,999",1.652764854
7304,Always,"$75,000 or more",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Boomer,High school degree/GED,"White, Non-Hispanic","$150,000 or more",0.733129034
10694,Often,Prefer not to say,Yes,No,No,No,Never,Never,Never,Yes,"I am certain I could come up with the full $2,000",Good,Millennial,Some college/Associate,Hispanic,"Less than $20,000",0.465719032
12337,Often,"$75,000 or more",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Boomer,Bachelors degree,"White, Non-Hispanic","$100,000 to $149,999",0.782747066
8090,Always,"$75,000 or more",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.589904769
9864,Often,Refused,Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Gen X,Graduate/professional degree,"White, Non-Hispanic","$50,000 to $59,999",0.583157725
10695,Always,"$75,000 or more",Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",0.566148814
8890,Sometimes,$1-99,Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could not come up with $2,000",Good,Gen X,Some college/Associate,"White, Non-Hispanic","$50,000 to $59,999",0.768329569
9865,Sometimes,"$75,000 or more",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Some college/Associate,"White, Non-Hispanic","$150,000 or more",0.640924889
8091,Often,"$75,000 or more",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.589904769
12738,Sometimes,"$20,000-74,999",Yes,Yes,No,No,Rarely,Sometimes,Never,Refused,"I am certain I could come up with the full $2,000",Good,Pre-Boomer,Bachelors degree,"White, Non-Hispanic","$100,000 to $149,999",0.669932746
12666,Often,"$20,000-74,999",Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Millennial,Graduate/professional degree,"Black, Non-Hispanic","$150,000 or more",1.656089687
